"_id","lorg_org_id","lorg_cat_id"
"59913","3788","4220"
"59914","3438","1110"
"59915","3438","3420"
"59918","8034","612"
"59919","12931","1110"
"59920","12931","2280"
"59921","12914","5009"
"59922","12915","5009"
"59923","12916","5009"
"59924","12917","5009"
"59925","12918","5009"
"59926","12919","5009"
"59927","12920","5009"
"59928","12921","5009"
"59929","12922","5009"
"59930","12923","5009"
"59931","12924","5009"
"59932","12925","5009"
"59933","12926","5009"
"59934","11751","3070"
"59935","11751","4670"
"59937","9639","740"
"59938","9639","980"
"59939","9639","2280"
"59940","674","1370"
"59942","12927","1120"
"59943","12927","4560"
"59945","9407","3600"
"59946","9407","3950"
"59947","12225","4850"
"59948","2812","3480"
"59949","2812","4910"
"59950","13063","4010"
"59951","12655","2940"
"59952","5501","1610"
"59953","12969","1770"
"59954","12969","4090"
"59955","12969","4100"
"59956","2847","570"
"59957","7271","570"
"59958","13052","4120"
"59961","7662","4140"
"59962","1378","1110"
"59963","1378","2320"
"59964","1378","4640"
"59965","1378","4680"
"59966","9897","980"
"59967","10554","1740"
"59968","12947","890"
"59969","9109","1150"
"59970","9109","2210"
"59971","9109","2820"
"59972","9109","3050"
"59973","12977","630"
"59974","12977","1120"
"59975","12977","2180"
"59976","12977","2840"
"59982","13025","1090"
"59983","13054","3110"
"59984","9516","4400"
"59988","3787","2550"
"59989","4221","4250"
"59992","5006","4974"
"59993","349","4974"
"59994","13056","2940"
"59995","12929","980"
"59996","12929","2970"
"59997","12929","3340"
"59998","12995","860"
"59999","4203","4030"
"60000","13066","2540"
"60001","13066","2550"
"60002","13066","2560"
"60005","10556","3020"
"60007","342","2740"
"60011","12114","1110"
"60012","10691","1760"
"60013","11821","1670"
"60014","11821","1740"
"60015","11644","3020"
"60016","12965","1120"
"60017","12965","4560"
"60018","12682","1860"
"60019","11916","2550"
"60020","13020","2460"
"60021","8456","1000"
"60022","12681","1670"
"60023","12681","3020"
"60024","6515","3770"
"60025","2008","4120"
"60032","13077","600"
"60033","13077","1860"
"60034","13077","4560"
"60035","11606","600"
"60036","11606","1860"
"60037","11606","4560"
"60038","1003","1110"
"60039","1003","1950"
"60040","1003","3420"
"60055","3393","1420"
"60056","3393","1860"
"60057","3393","2040"
"60058","3393","2320"
"60059","3393","2330"
"60060","3393","2870"
"60061","3393","3050"
"60062","3393","4140"
"60063","3393","4910"
"60064","12545","2540"
"60065","12545","2550"
"60068","8039","540"
"60069","8039","1670"
"60070","8039","3000"
"60071","8039","3020"
"60072","8039","2710"
"60076","7466","2870"
"60077","7466","4140"
"60078","7466","4910"
"60081","9089","3110"
"60084","13014","1530"
"60085","13014","1570"
"60091","9374","610"
"60095","9885","1600"
"60096","9885","2390"
"60097","9885","3430"
"60098","1698","4010"
"60099","10783","3160"
"60100","2026","3730"
"60101","8694","1780"
"60102","6796","1780"
"60103","12040","1780"
"60105","783","4210"
"60106","783","4220"
"60107","6466","4220"
"60108","6466","4480"
"60109","183","3280"
"60110","183","3350"
"60111","6359","3280"
"60112","6359","3350"
"60113","6359","4710"
"60114","7968","1090"
"60115","7968","2180"
"60116","7968","2210"
"60117","7968","3350"
"60118","7968","3950"
"60124","9718","1090"
"60125","9718","2180"
"60126","9718","2210"
"60127","9718","3350"
"60128","9718","3950"
"60130","12313","3420"
"60131","10943","3720"
"60132","9310","3280"
"60133","9310","3350"
"60134","9310","4910"
"60136","11642","4969"
"60137","2883","4340"
"60139","2987","4430"
"60140","536","4970"
"60141","3462","1150"
"60142","770","3520"
"60143","770","3900"
"60144","9769","2360"
"60145","9769","4020"
"60146","9769","4590"
"60148","3783","3720"
"60150","11891","3720"
"60151","3317","2600"
"60152","2388","3170"
"60153","4322","1120"
"60156","13078","2990"
"60158","1790","1920"
"60159","6844","4060"
"60160","11671","720"
"60161","11671","1100"
"60162","9067","740"
"60163","9067","1170"
"60165","11303","980"
"60167","10656","4985"
"60168","357","4975"
"60173","11370","980"
"60174","11370","1570"
"60175","11370","1950"
"60176","11370","2070"
"60177","10527","2030"
"60178","10527","4985"
"60184","3529","3040"
"60185","3529","4200"
"60186","3529","4220"
"60187","11412","2680"
"60192","150","1280"
"60194","2136","1560"
"60198","823","2540"
"60199","823","2550"
"60200","823","2560"
"60201","12380","2540"
"60202","12380","2550"
"60203","12380","2560"
"60204","12381","2540"
"60205","12381","2550"
"60206","12381","2560"
"60207","5327","480"
"60208","5327","1700"
"60209","5327","2460"
"60210","6199","500"
"60211","4006","4130"
"60213","11779","4610"
"60214","9816","980"
"60215","3532","3810"
"60216","3853","3840"
"60217","9033","3840"
"60218","46","4810"
"60220","748","4220"
"60221","3359","1400"
"60222","3359","1960"
"60223","3359","3460"
"60224","2768","1070"
"60225","1214","3520"
"60226","1214","4430"
"60227","1214","4440"
"60228","11397","740"
"60229","11397","2280"
"60232","7222","1900"
"60233","7222","3930"
"60234","10652","2970"
"60236","7591","2970"
"60237","486","2940"
"60239","3178","4130"
"60242","7393","3720"
"60243","522","2940"
"60244","522","3210"
"60246","11822","3020"
"60247","6124","980"
"60248","6124","3280"
"60249","6124","4710"
"60253","9891","2970"
"60258","1659","980"
"60259","1659","1530"
"60260","1659","2970"
"60261","1659","2980"
"60268","8506","940"
"60269","8506","980"
"60270","8506","1570"
"60271","8506","2970"
"60272","8506","3120"
"60273","8506","3400"
"60274","8506","4940"
"60275","8074","3720"
"60276","9658","4130"
"60277","114","4210"
"60278","114","4220"
"60279","10565","1420"
"60280","10565","4140"
"60281","5788","4230"
"60285","1517","4250"
"60286","570","4978"
"60288","5614","4260"
"60299","9632","1880"
"60300","9632","4560"
"60301","9632","3630"
"60302","817","2710"
"60303","817","2730"
"60304","817","4490"
"60305","6471","2710"
"60312","10590","630"
"60313","10590","640"
"60315","11604","4140"
"60316","11604","4680"
"60317","10896","940"
"60318","10896","2970"
"60319","10897","940"
"60320","10897","2970"
"60322","10827","4010"
"60323","3763","2540"
"60324","9084","2840"
"60325","9084","4950"
"60326","12582","2600"
"60327","12401","2600"
"60328","7458","1950"
"60329","7458","3280"
"60331","4245","2970"
"60332","1324","4360"
"60347","1986","1620"
"60348","1986","2940"
"60350","7236","4520"
"60351","10889","3410"
"60354","10758","1150"
"60355","10758","2210"
"60356","11399","3720"
"60357","2287","4790"
"60359","4694","4974"
"60365","8733","4120"
"60367","10867","1090"
"60368","10867","2210"
"60369","10867","3890"
"60370","10867","3950"
"60375","10868","1090"
"60376","10868","2210"
"60377","10868","3890"
"60378","10868","3950"
"60384","11892","3720"
"60386","11270","980"
"60387","11270","2900"
"60388","11270","2970"
"60389","2763","4850"
"60390","11336","840"
"60391","11336","4560"
"60392","11336","4950"
"60395","1603","4520"
"60428","13080","870"
"60429","13080","920"
"60430","7685","980"
"60431","7685","2980"
"60433","13081","3280"
"60434","13081","1570"
"60439","11324","740"
"60440","7935","1530"
"60441","13082","1530"
"60444","7553","980"
"60445","7553","2970"
"60446","7553","2900"
"60447","4284","980"
"60448","4284","2970"
"60449","13083","980"
"60450","13083","2970"
"60454","7480","2900"
"60455","7480","2970"
"60456","7480","2980"
"60458","8003","3420"
"60462","3778","3720"
"60472","12549","2680"
"60473","12549","2910"
"60474","337","1920"
"60475","337","2830"
"60476","337","4500"
"60477","337","4560"
"60478","337","4968"
"60479","337","4950"
"60480","13085","4020"
"60484","13086","890"
"60489","13087","3810"
"60492","10796","4120"
"60493","11440","2940"
"60494","13088","1530"
"60497","8570","1000"
"60498","1437","1000"
"60500","13089","1000"
"60501","13090","4120"
"60503","13091","3420"
"60504","2195","4030"
"60505","2195","4810"
"60582","679","1370"
"60583","679","3670"
"60960","12512","3420"
"60961","12512","3720"
"60964","12456","1600"
"60965","12456","3040"
"60966","12456","3430"
"60967","12456","4220"
"60968","11762","2840"
"60969","11762","4950"
"60970","3209","4400"
"60971","10624","1740"
"60972","8912","4140"
"60973","12448","4140"
"60974","12437","3020"
"60975","12552","3340"
"60976","2552","3010"
"60977","12463","2830"
"60978","12463","2840"
"60979","12270","2830"
"60980","12270","2840"
"60981","2030","2840"
"60982","12276","3840"
"60983","12276","3850"
"60984","12464","720"
"60985","12464","1000"
"60986","12464","2180"
"60987","1353","720"
"60988","11346","2330"
"60989","11346","4140"
"60990","12470","3770"
"60991","12438","1120"
"60992","12438","3040"
"60997","3176","3030"
"60998","3176","3280"
"60999","3176","3651"
"61000","3176","3700"
"61001","13092","3850"
"61002","13092","3050"
"61003","3893","1930"
"61004","3893","4140"
"61005","3893","4470"
"61008","13093","2710"
"61009","13093","4490"
"61010","3702","1420"
"61011","3702","2320"
"61012","3702","3040"
"61013","3702","4140"
"61014","3702","4220"
"61015","3702","4490"
"61017","13094","4140"
"61019","1383","2550"
"61020","1383","2560"
"61024","12389","1530"
"61025","12389","1570"
"61026","12389","1590"
"61027","13098","3020"
"61028","13099","3020"
"61029","13100","1670"
"61031","13101","630"
"61032","6479","3720"
"61033","2440","3720"
"61035","8841","4120"
"61038","13095","1670"
"61039","10536","3010"
"61040","10536","3160"
"61042","5648","4751"
"61045","7869","1550"
"61046","7869","1660"
"61048","13104","3400"
"61051","13105","2210"
"61068","8482","1150"
"61069","8482","1800"
"61070","8482","2210"
"61071","8482","3050"
"61072","8482","3430"
"61073","8482","3850"
"61075","9730","3720"
"61076","12192","3720"
"61077","13016","3720"
"61079","13106","4250"
"61081","8323","3810"
"61087","12305","3770"
"61088","9458","3770"
"61090","1398","3770"
"61091","7388","3770"
"61092","870","510"
"61093","870","520"
"61094","870","580"
"61095","870","610"
"61096","870","611"
"61097","9528","540"
"61098","9528","1670"
"61099","9528","3020"
"61100","2800","570"
"61101","2800","3470"
"61102","9491","612"
"61105","11876","630"
"61106","13107","3040"
"61107","10821","4250"
"61108","3436","4250"
"61109","9345","1770"
"61110","9345","2550"
"61111","9345","4910"
"61112","11380","3810"
"61113","9804","2970"
"61115","9689","3810"
"61116","10984","4520"
"61117","9364","1370"
"61118","8050","3020"
"61119","10728","2390"
"61120","10728","2990"
"61121","10728","4670"
"61122","9817","1600"
"61123","9817","1670"
"61124","9817","1740"
"61125","9817","2550"
"61126","9817","2870"
"61127","9817","3340"
"61128","9817","3430"
"61129","9817","3840"
"61130","9817","4140"
"61131","9817","4910"
"61132","12532","1930"
"61133","12532","3040"
"61134","12510","2280"
"61135","12510","2970"
"61136","8607","540"
"61137","8607","1240"
"61138","8607","1670"
"61139","8607","3020"
"61140","9543","3070"
"61141","9543","4540"
"61142","9543","4670"
"61143","7012","4590"
"61144","12241","4994"
"61145","11771","630"
"61146","11771","4250"
"61147","12069","3720"
"61150","12341","980"
"61151","12341","2280"
"61152","9657","4120"
"61153","12027","2030"
"61154","12027","3720"
"61155","12251","980"
"61156","12251","2900"
"61157","12251","2970"
"61158","12251","2980"
"61159","8374","3720"
"61160","7510","3810"
"61161","9584","980"
"61162","9584","1110"
"61163","9584","1950"
"61164","9584","2280"
"61165","9584","2550"
"61166","9584","3420"
"61168","9629","2540"
"61169","9629","2550"
"61170","9629","2560"
"61171","9629","3340"
"61175","11696","3720"
"61176","12150","1600"
"61177","12150","2210"
"61178","12150","2870"
"61179","12150","3010"
"61180","12150","4984"
"61181","9503","4520"
"61182","3539","1530"
"61186","11812","630"
"61187","11812","2370"
"61188","11812","3390"
"61189","11812","3395"
"61190","11812","5000"
"61191","11259","3280"
"61192","11259","4710"
"61193","8842","4120"
"61198","12062","611"
"61200","10968","890"
"61201","10969","2600"
"61202","10969","2650"
"61206","3274","480"
"61207","3274","1700"
"61208","3274","2460"
"61211","4211","3512"
"61212","11704","2280"
"61213","11704","2360"
"61214","11704","3150"
"61215","7267","2850"
"61216","11724","2840"
"61217","10842","840"
"61218","10842","4560"
"61219","1160","1120"
"61220","1160","3340"
"61221","200","699"
"61223","13108","3950"
"61224","13109","2970"
"61228","6718","2360"
"61237","11329","3730"
"61241","3711","3730"
"61242","12963","3050"
"61243","11431","3040"
"61244","11431","4140"
"61245","11431","4984"
"61246","1579","612"
"61249","3666","2550"
"61256","10863","2160"
"61257","10863","2180"
"61258","10863","2485"
"61259","13084","940"
"61260","13084","980"
"61261","13084","2980"
"61262","9771","940"
"61263","9771","980"
"61264","9771","3340"
"61265","6982","3150"
"61268","8457","3020"
"61269","8457","1240"
"61270","13110","2550"
"61271","13110","2560"
"61272","13110","2540"
"61273","13111","1670"
"61274","11106","3440"
"61275","13112","3440"
"61276","13113","2330"
"61277","13113","2400"
"61278","11499","4560"
"61279","11499","4950"
"61280","10762","4950"
"61281","6778","630"
"61282","6778","3900"
"61286","2186","670"
"61287","2186","4020"
"61288","2186","4030"
"61290","2229","610"
"61291","2229","670"
"61292","2229","2885"
"61293","2630","699"
"61294","10739","840"
"61295","10739","2485"
"61296","10739","3110"
"61297","10739","3862"
"61298","10739","4560"
"61299","2404","860"
"61300","2404","1470"
"61301","2404","3720"
"61302","2404","3810"
"61306","6480","860"
"61307","6480","1470"
"61308","6480","3720"
"61311","576","890"
"61312","576","900"
"61313","5064","900"
"61315","585","900"
"61316","12667","5009"
"61317","12675","5009"
"61318","7936","940"
"61319","7936","980"
"61320","7936","2900"
"61321","7936","2970"
"61327","4209","699"
"61330","6606","1690"
"61331","6606","3740"
"61344","1903","1030"
"61345","1901","1030"
"61349","1898","1030"
"61351","1911","1030"
"61352","1913","1030"
"61353","1913","4120"
"61354","2743","1070"
"61355","2743","4550"
"61356","12972","1110"
"61357","12972","4400"
"61360","9851","1150"
"61361","9851","2210"
"61362","9315","1170"
"61363","341","1170"
"61364","7156","1250"
"61365","7969","1260"
"61366","7969","1700"
"61367","1531","640"
"61368","1531","1290"
"61369","2040","1340"
"61370","2037","1340"
"61373","2039","1340"
"61374","2066","1340"
"61375","2066","2360"
"61376","3772","1340"
"61377","3772","2360"
"61379","2061","1340"
"61381","252","1340"
"61382","2227","1340"
"61383","7093","4130"
"61384","4335","4130"
"61386","2062","1340"
"61387","1723","1360"
"61389","662","1370"
"61390","670","1370"
"61391","673","1370"
"61392","1528","610"
"61393","1528","630"
"61394","1528","1450"
"61395","649","1490"
"61396","649","4020"
"61397","649","4030"
"61398","9403","1090"
"61399","2152","2650"
"61400","2152","4751"
"61401","10734","1530"
"61402","2041","1550"
"61403","2041","1660"
"61404","2122","1560"
"61405","2088","1560"
"61406","2113","1560"
"61407","2134","1560"
"61408","2134","1660"
"61409","2134","4790"
"61410","2129","1560"
"61411","2130","1560"
"61413","2099","1560"
"61414","1917","1590"
"61415","1919","1610"
"61417","1924","1610"
"61419","1923","1610"
"61420","448","1620"
"61421","485","1620"
"61422","485","2940"
"61423","9114","1620"
"61424","8","699"
"61425","8","700"
"61426","8","930"
"61427","8","1250"
"61428","8","2200"
"61429","8","4430"
"61430","5197","1630"
"61431","5199","1630"
"61432","1733","1700"
"61433","1771","1700"
"61434","7195","1840"
"61438","2735","1840"
"61439","3430","1840"
"61440","2560","1870"
"61441","2560","3490"
"61442","11617","1930"
"61443","11617","2080"
"61444","11617","4140"
"61445","852","1930"
"61446","852","3460"
"61447","834","2040"
"61448","834","2420"
"61449","834","2710"
"61450","834","3510"
"61451","834","4140"
"61452","3564","2100"
"61453","3564","3500"
"61454","6402","2120"
"61455","2163","2360"
"61456","2163","2885"
"61457","2058","2360"
"61458","2652","2420"
"61459","2652","3500"
"61460","7187","3720"
"61461","1971","2450"
"61462","1971","2670"
"61463","1971","3310"
"61464","343","2480"
"61465","343","2750"
"61466","343","4560"
"61467","365","2540"
"61468","365","2560"
"61469","365","2710"
"61470","7943","2540"
"61471","7628","2570"
"61472","3441","2600"
"61473","1979","3310"
"61474","3227","2600"
"61475","3227","3310"
"61476","1969","2670"
"61477","1969","3310"
"61478","1896","2650"
"61479","6590","2650"
"61480","6590","3570"
"61481","2025","2660"
"61482","2025","3730"
"61483","1964","2650"
"61484","2371","2780"
"61487","11702","3040"
